,user_id,tw_text,comp_text,pos,neg,RT,good
10,shrereren5026,GW明け在宅勤務俺氏、初日から徹夜ムードでガン萎え,"GW,明け,在宅,勤務,俺,氏,、,初日,から,徹夜,ムード,で,ガン,萎える,",False,True,0,0
11,VENKOOL,在宅勤務でもGW明けの仕事はだるかった。,"在宅,勤務,で,も,GW,明け,の,仕事,は,だるい,た,。,",False,True,1,0
12,baaaaaan817,ッッカーーーーまーーーーた週1在宅が始まるし私だけ1日在宅勤務少ないんですが！！？？！？とちっちゃい不毛な怒りをぶつけてしまうので早く宣言解除してくれ〜余計なイライラが募る,"ッッカーーーー,ま,ーーーー,た,週,1,在宅,が,始まる,し,私,だけ,1,日,在宅,勤務,少ない,ん,です,が,！！？？！？,と,ちっちゃい,不毛,だ,怒り,を,ぶつける,て,しまう,ので,早い,宣言,解除,する,て,くれる,〜,余計,だ,イライラ,が,募る,",False,True,0,0
13,2003_2no3,"おわったー！！！

初の在宅勤務💦
疲れた💦

動かずに座ったままでひたすら課題やるの大変だ〜💦

でもまだ通常勤務が始まるまでは在宅勤務も入ってくるから、慣れなきゃ……💦

とりあえず今日の課題は終わったから、
自由時間だー！🌟

片付けして……のんびりしよう。。","おわる,た,ー,！,！,！,初,の,在宅,勤務,💦,疲れる,た,💦,動く,ぬ,に,座る,た,まま,で,ひたすら,課題,やる,の,大変,だ,〜,💦,でも,まだ,通常,勤務,が,始まる,まで,は,在宅,勤務,も,入る,て,くる,から,、,慣れる,ない,…,…,💦,とりあえず,今日,の,課題,は,終わる,た,から,、,自由,時間,だ,ー,！,🌟,片付ける,する,て,…,…,のんびり,する,う,。,。,",False,True,0,0
14,T5V23,"うちの年配男性社員が「在宅勤務は落ち着かない」「家は休む場所だ」と文句をたれているがその考えはもう古い

その年配社員は
・休みの日でも客の電話を取る
・忙しいから有休は取れない
・有休を取らないこそ美徳

と考えていて残業が多く… https://t.co/l4SlKYMIfl","うち,の,年配,男性,社員,が,「,在宅,勤務,は,落ち着く,ない,」,「,家,は,休む,場所,だ,」,と,文句,を,たれる,て,いる,が,その,考え,は,もう,古い,その,年配,社員,は,・,休み,の,日,でも,客,の,電話,を,取る,・,忙しい,から,有休,は,取れる,ない,・,有休,を,取る,ない,こそ,美徳,と,考える,て,いる,て,残業,が,多く,…,https,://,t,.,co,/,l,4,SlKYMIfl,",False,True,0,0
15,kanoe12,"・連休明けでボケてる
・連休明けで仕事たまってる
・在宅勤務でやりづらい
・もともと自分の担当じゃない仕事
・マンスリー前でイラつきがち

やだもうこれエクストラハードじゃん
いっこずつ落ち着いてやろう…","・,連休,明け,で,ボケ,てる,・,連休,明け,で,仕事,たまる,てる,・,在宅,勤務,で,やる,づらい,・,もともと,自分,の,担当,じゃ,ない,仕事,・,マン,スリー,前,で,イラ,つき,がち,や,だ,もう,これ,エクストラハード,じゃん,いっこ,ずつ,落ち着く,て,やる,う,…,",False,True,0,0
16,Aa1128m,17時になった瞬間在宅勤務終わりましたって総括に連絡入れて車飛ばして本屋さんGOして手に入れた4冊しかなかった危ない、、、、、,"17,時,に,なる,た,瞬間,在宅,勤務,終わる,ます,た,って,総括,に,連絡,入れる,て,車,飛ばす,て,本屋,さん,GO,する,て,手,に,入れる,た,4,冊,しか,ない,た,危ない,、,、,、,、,、,",False,True,0,0
17,suzume0509,全社員在宅勤務中のわが社でクールビズ開始の通達メールが届いたが、この状況ではただただ虚しい。,"全,社員,在宅,勤務,中,の,わが,社,で,クールビズ,開始,の,通達,メール,が,届く,た,が,、,この,状況,で,は,ただただ,虚しい,。,",False,True,0,0
18,kurotokohaku,在宅勤務を初めて数日、Wi-Fiを用いて仕事しているわけだけど…開発環境を操作する度にタイムラグが酷くなっている…,"在宅,勤務,を,初めて,数,日,、,Wi,-,Fi,を,用いる,て,仕事,する,て,いる,わけ,だ,けど,…,開発,環境,を,操作,する,度,に,タイムラグ,が,酷い,なる,て,いる,…,",False,True,0,0
19,dpsjt3Fz0ITMtVH,5連休も終わり今日から普段通りに職場へ。予想はしていたけど仕事が山積み…書類は持ち出し厳禁の物ばかり。職場は三密には程遠く…苦笑 それでも誰ひとりコロナかかってません😊大手電機メーカーの友人はひと月以上在宅勤務で出勤には上司の許可が必要だけどかなりハードル高いそう。少し羨ましいな,"5,連休,も,終わる,今日,から,普段,通り,に,職場,へ,。,予想,は,する,て,いる,た,けど,仕事,が,山積み,…,書類,は,持ち出し,厳禁,の,物,ばかり,。,職場,は,三,密,に,は,程遠い,…,苦笑,それでも,誰,ひとり,コロナ,かかる,て,ます,ん,😊,大手,電機,メーカー,の,友人,は,ひと月,以上,在宅,勤務,で,出勤,に,は,上司,の,許可,が,必要,だ,けど,かなり,ハードル,高い,そう,。,少し,羨ましい,な,",False,True,0,0
20,xdf111,在宅勤務期間終わったら、また片道2時間が始まると考えると大変辛い,"在宅,勤務,期間,終わる,た,、,また,片道,2,時間,が,始まる,と,考える,と,大変,辛い,",False,True,0,0
21,DAEMON_panst,"在宅勤務もアッサリ終わって退屈だから『虐殺器官』の劇場アニメ版を見たが、「仕事だから」ってセリフに考えさせられた。
俺達も「仕事だから」を言い訳(むしろ自分に言い聞かせる呪い)一つで感染病の危険があるのに電車に乗って仕事に行く。そ… https://t.co/9LZadILUwr","在宅,勤務,も,アッサリ,終わる,て,退屈,だ,から,『,虐殺,器官,』,の,劇場,アニメ,版,を,見る,た,が,、,「,仕事,だ,から,」,って,セリフ,に,考える,させる,られる,た,。,俺,達,も,「,仕事,だ,から,」,を,言い訳,(,むしろ,自分,に,言い聞かせる,呪い,),一つ,で,感染,病,の,危険,が,ある,のに,電車,に,乗る,て,仕事,に,行く,。,そ,…,https,://,t,.,co,/,9,LZadILUwr,",False,True,0,0
22,teijida_kaerou,弊社の嫌なところは、世間体を気にして在宅勤務をさせるけれど、馬鹿なので社内WiFiしか繋がらないパソコン持ちが多数いるのに、無理矢理在宅勤務させるところです……。,"弊社,の,嫌,だ,ところ,は,、,世間体,を,気,に,する,て,在宅,勤務,を,する,せる,けれど,、,馬鹿,だ,ので,社内,WiFi,しか,繋がる,ない,パソコン,持ち,が,多数,いる,のに,、,無理矢理,在宅,勤務,する,せる,ところ,です,…,…,。,",False,True,0,0
23,Not_capelin,"在宅勤務は残業代でないって、いってるだろ
勤務終了間際に本日中の返信希望は勘弁して
投げてくるやつは本社出勤してるから残業付けれるけど、こっちはサビ残なんだよ
あー腹立つ","在宅,勤務,は,残業,代,だ,ない,って,、,いう,てる,だ,勤務,終了,間際,に,本日,中,の,返信,希望,は,勘弁,する,て,投げる,て,くる,やつ,は,本社,出勤,する,てる,から,残業,付ける,れる,けど,、,こっち,は,サビ,残,だ,ん,だ,よ,あー,腹立つ,",False,True,0,0
24,DaainnN1210,"とりあえず明日から在宅勤務になった！
自分用のPCもiPhoneもあるし、環境も快適過ぎて逆に戸惑う","とりあえず,明日,から,在宅,勤務,に,なる,た,！,自分,用,の,PC,も,iPhone,も,ある,し,、,環境,も,快適,過ぎる,て,逆,に,戸惑う,",False,True,0,0
25,e29ri29ma29,ダイニングテーブル買っちゃおうかな。ローテーブルでの仕事がしんどい。(在宅勤務のびた),"ダイニング,テーブル,買う,ちゃう,う,か,な,。,ロー,テーブル,で,の,仕事,が,しんどい,。,(,在宅,勤務,のびる,た,),",False,True,0,0
26,0331Tetota,在宅勤務が業務の都合で来週末までない。８割はどうなったんだ⁉️コロナ怖いから出勤したくない。週に４日は在宅勤務で良いはずだぞ～部によって全然出勤日数が違って片寄っている。あ～怖い…怖い😞💦電車いち時期より確実に混み始めてる。あ～嫌だ…嫌だ😞💦,"在宅,勤務,が,業務,の,都合,で,来週,末,まで,ない,。,８,割,は,どう,なる,た,ん,だ,⁉,️,コロナ,怖い,から,出勤,する,たい,ない,。,週,に,４,日,は,在宅,勤務,だ,良い,はず,だ,ぞ,～,部,によって,全然,出勤,日数,が,違う,て,片寄る,て,いる,。,あ,～,怖い,…,怖い,😞💦,電車,いち,時期,より,確実,に,混む,始める,てる,。,あ,～,嫌,だ,…,嫌,だ,😞💦,",False,True,0,1
27,steady_efforts,"あと、仕事してる部屋のWi-Fiが届きづらいのか明らかに速度が遅い、、😑
中継器があった方がいいんだろうけど、（机も椅子も含めて）いつ在宅勤務が解除されるか分からないから結局不要になりそうだし、、
悩む😓","あと,、,仕事,する,てる,部屋,の,Wi,-,Fi,が,届く,づらい,の,か,明らか,に,速度,が,遅い,、,、,😑,中継,器,が,ある,た,方,が,いい,ん,だ,う,けど,、,（,机,も,椅子,も,含める,て,）,いつ,在宅,勤務,が,解除,する,れる,か,分かる,ない,から,結局,不要,に,なる,そう,だ,し,、,、,悩む,😓,",False,True,0,0
28,keiryu_mall,在宅勤務日が多いので職場に財布忘れは痛いから戻らんと,"在宅,勤務,日,が,多い,ので,職場,に,財布,忘れる,は,痛い,から,戻る,ん,と,",False,True,0,0
29,yuriykkapple,"会社の原則在宅勤務の日程が延びた。
娘が5月11日に大地震が来るという予言？を信じて怖がっていたので、出社しないでそばにいてやれてよかった。
そう！都立高校も当面休校継続…
ああ！もう、数3と物理は壊滅的…
どうする、大学受験！","会社,の,原則,在宅,勤務,の,日程,が,延びる,た,。,娘,が,5,月,11,日,に,大,地震,が,来る,という,予言,？,を,信じる,て,怖がる,て,いる,た,ので,、,出社,する,ない,で,そば,に,いる,て,やれる,て,よい,た,。,そう,！,都立,高校,も,当面,休校,継続,…,ああ,！,もう,、,数,3,と,物理,は,壊滅,的,…,どう,する,、,大学,受験,！,",False,True,0,0
30,_ae_23,在宅勤務のいい点わるい点とかを業務報告書に挙げないといけないのだけど、本音は書けないからとても困った,"在宅,勤務,の,いい,点,わるい,点,とか,を,業務,報告,書,に,挙げる,ない,と,いける,ない,の,だ,けど,、,本音,は,書ける,ない,から,とても,困る,た,",False,True,0,0
31,dac_spl,しばらく在宅勤務長引きそうだし、小さい画面1つで仕事するのが苦痛すぎるから、これを機に写真の現像にも役立つディスプレイを買い足そうかな🖥️,"しばらく,在宅,勤務,長引く,そう,だ,し,、,小さい,画面,1,つ,で,仕事,する,の,が,苦痛,すぎる,から,、,これ,を,機,に,写真,の,現像,に,も,役立つ,ディスプレイ,を,買う,足す,う,か,な,🖥️,",False,True,0,0
32,pipi_5_1224_2,"GW明けに在宅勤務はしんどかったわ。笑
出社しとけばよかったー！
めっちゃ肩凝ったよ…
今日もみんな1日お疲れ様(*´꒳`*)","GW,明け,に,在宅,勤務,は,しんどい,た,わ,。,笑,出社,する,とく,ば,よい,た,ー,！,めっちゃ,肩,凝る,た,よ,…,今日,も,みんな,1,日,お疲れ様,(*´,꒳,`*),",False,True,0,0
33,coywai,通勤路にあるハナミズキがきれいな季節なんだが、在宅勤務がおおくて、ながめる機会がすくないのが残念だ。,"通勤,路,に,ある,ハナミズキ,が,きれい,だ,季節,だ,ん,だ,が,、,在宅,勤務,が,おおい,て,、,ながめる,機会,が,すい,ない,の,が,残念,だ,。,",False,True,0,0
34,_uuuniii_,"明らかに連休前より電車の人増えたんだよなぁ
未だ在宅勤務できる層は上級
私はずっと通勤怖い","明らか,に,連休,前,より,電車,の,人,増える,た,ん,だ,よ,なぁ,未だ,在宅,勤務,できる,層,は,上級,私,は,ずっと,通勤,怖い,",False,True,0,0
35,John_kit_tea,"県税・市町村税関係の申請で「困窮している企業への救済」として申請期限を延期しているのはいいのだが、「在宅勤務で仕事が回らない企業」は対象外になっているケースがしばしばあり、率直に言って困る。
こんな業務のためだけに出社は正直勘弁。","県,税,・,市町村,税,関係,の,申請,で,「,困窮,する,て,いる,企業,へ,の,救済,」,として,申請,期限,を,延期,する,て,いる,の,は,いい,の,だ,が,、,「,在宅,勤務,で,仕事,が,回る,ない,企業,」,は,対象,外,に,なる,て,いる,ケース,が,しばしば,ある,、,率直,に,言う,て,困る,。,こんな,業務,の,ため,だけ,に,出社,は,正直,勘弁,。,",False,True,0,0
36,hyt_tky,ほんと毎日がイレギュラー対応だし、在宅勤務もそろそろ飽きたぞ〜,"ほんと,毎日,が,イレギュラー,対応,だ,し,、,在宅,勤務,も,そろそろ,飽きる,た,ぞ,〜,",False,True,0,0
37,eri_oor0203,定時になったらすぐ終わったーってごろんてできる在宅勤務に慣れたら今後5日間出勤に戻ったときしんどすぎて無理やな、、,"定時,に,なる,た,すぐ,終わる,た,ー,って,ごろ,ん,て,できる,在宅,勤務,に,慣れる,た,今後,5,日間,出勤,に,戻る,た,とき,しんどい,すぎる,て,無理,や,な,、,、,",False,True,0,1
38,yunzun,連休明けでそれなりに忙しく、パソコンがフリーズしまくりでイライラしつつ働いてたら、腰痛くなってきて最後の１時間はほぼだらけてた。在宅勤務終わったらフルタイム座ってることができなくなってそう。,"連休,明け,で,それなり,に,忙しい,、,パソコン,が,フリーズ,する,まくる,だ,イライラ,する,つつ,働く,てる,た,、,腰,痛い,なる,て,くる,て,最後,の,１,時間,は,ほぼ,だらける,てる,た,。,在宅,勤務,終わる,た,フルタイム,座る,てる,こと,が,できる,ない,なる,て,そう,。,",False,True,0,0
39,zuyastock,仕事終了。在宅勤務なのに久々の労働は疲れるなぁ。上司から連絡が来て、月曜日はハンコを押しに出社せねばならないかもしれない。。。嫌すぎる。,"仕事,終了,。,在宅,勤務,だ,のに,久々,の,労働,は,疲れる,なぁ,。,上司,から,連絡,が,来る,て,、,月曜日,は,ハンコ,を,押す,に,出社,する,ぬ,ば,なる,ない,かも,しれる,ない,。,。,。,嫌,すぎる,。,",False,True,0,2
40,itoshino_lily,"厚労省から告示が出てて、今日から適用なんですよ〜と言うと、人事に確認するからちょっと待って！⇨返事ないけど在宅勤務許可する！
9割男性の職場だけど、理解ある上司でよかった
同僚にはものすっごい負担かけるのが申し訳ない...
いつか恩返ししよう","厚,労,省,から,告示,が,出る,て,てる,、,今日,から,適用,だ,ん,です,よ,〜,と,言う,と,、,人事,に,確認,する,から,ちょっと,待つ,て,！,⇨,返事,ない,けど,在宅,勤務,許可,する,！,9,割,男性,の,職場,だ,けど,、,理解,ある,上司,だ,よい,た,同僚,に,は,もの,すっごい,負担,かける,の,が,申し訳,ない,...,いつか,恩返し,する,う,",False,True,0,0
41,PANDAsaaaan,在宅勤務初日、サーバーにログインするのだけで5時間かかって情緒不安定,"在宅,勤務,初日,、,サーバー,に,ログイン,する,の,だけ,で,5,時間,かかる,て,情緒,不安定,",False,True,0,0
42,Sirousa_A0927,"(  ˙-˙)ㅅ( ˙-˙ )バルス
在宅勤務消えたワ…。

なんか、落ち着いて来たから通常出勤になるって、、ぇ、大丈夫？？ガチ？
そう見えてるだけちゃうん？ぇ？そマ？危なくね…？？？本気？
社内今かかってる人0だからって油断して… https://t.co/C5PZZR3Xi9","(,˙,-,˙,),ㅅ,(,˙,-,˙,),バルス,在宅,勤務,消える,た,ワ,…,。,なんか,、,落ち着く,て,来る,た,から,通常,出勤,に,なる,って,、,、,ぇ,、,大丈夫,？,？,ガチ,？,そう,見える,てる,だけ,ちゃ,うん,？,ぇ,？,そ,マ,？,危ない,ね,…,？,？,？,本気,？,社内,今,かかる,てる,人,0,だ,から,って,油断,する,て,…,https,://,t,.,co,/,C,5,PZZR,3,Xi,9,",False,True,2,9
43,sclswk,これを遠慮ととるか仕事に参加してないととるかはその人の事情なんだけど、やっぱり気にしてしまう。在宅勤務はこういうところに気を遣うからすごく疲れる。,"これ,を,遠慮,と,とる,か,仕事,に,参加,する,てる,ない,と,とる,か,は,その,人,の,事情,だ,ん,だ,けど,、,やっぱり,気,に,する,て,しまう,。,在宅,勤務,は,こういう,ところ,に,気,を,遣う,から,すごい,疲れる,。,",False,True,0,0
44,Konikoni_bitch,在宅勤務改善で提案書作ったのだが、自分の仕事にされるのが嫌で送るの躊躇ってる🤔,"在宅,勤務,改善,で,提案,書,作る,た,の,だ,が,、,自分,の,仕事,に,する,れる,の,が,嫌,だ,送る,の,躊躇う,てる,🤔,",False,True,0,1
45,kuri_ebi,在宅勤務＝休みだから逆に困りはする,"在宅,勤務,＝,休み,だ,から,逆,に,困る,は,する,",False,True,0,0
46,tanaka0806,血迷った結果うちでも在宅勤務が始まった,"血迷う,た,結果,うち,でも,在宅,勤務,が,始まる,た,",False,True,0,2
47,tatikoma_ta,"連休明けの本日、腰椎すべり症に悩まされながらの在宅勤務でした。
しばらくコルセットを装着して様子見です…トホホ。","連休,明け,の,本日,、,腰椎,すべる,症,に,悩ます,れる,ながら,の,在宅,勤務,です,た,。,しばらく,コルセット,を,装着,する,て,様子見,です,…,トホホ,。,",False,True,0,0
48,ukinoko1,"保育園の登園自粛延長が決まり、5月末までになった。
正直ちょっとしんどい。
でも在宅勤務の人はもっとしんどいだろうな…","保育園,の,登,園,自粛,延長,が,決まる,、,5,月,末,まで,に,なる,た,。,正直,ちょっと,しんどい,。,でも,在宅,勤務,の,人,は,もっと,しんどい,だ,う,な,…,",False,True,0,0
49,afusan3,在宅勤務になった取引先から まだGW休み中なのにメールがバンバン来る怖い話,"在宅,勤務,に,なる,た,取引,先,から,まだ,GW,休み,中,だ,のに,メール,が,バンバン,来る,怖い,話,",False,True,0,0
50,kyogenhekichan,引き続き在宅勤務やけど連休明けの仕事はやっぱめっちゃしんどかった(›´ω`‹ ),"引き続き,在宅,勤務,や,けど,連休,明け,の,仕事,は,やっぱ,めっちゃ,しんどい,た,(›´,ω,`‹,),",False,True,0,2
51,bmk7_i,明日在宅勤務になっちゃったんだけど、今回出された課題が経験済みの先生いわく勤務予定時間内でも終わらないくらいキツイらしいから、今日から始めようかなぁ。猫に邪魔されたら明日中に終わらない気がする…😭つらい,"明日,在宅,勤務,に,なる,ちゃう,た,ん,だ,けど,、,今回,出す,れる,た,課題,が,経験,済み,の,先生,いわく,勤務,予定,時間,内,で,も,終わる,ない,くらい,キツイ,らしい,から,、,今日,から,始める,う,か,なぁ,。,猫,に,邪魔,する,れる,た,明日,中,に,終わる,ない,気,が,する,…,😭,つらい,",False,True,0,0
52,nanakusa765,弊社、在宅勤務の補助金的なのが出るっぽいけど少なくて泣いた,"弊社,、,在宅,勤務,の,補助,金,的,だ,の,が,出る,っぽい,けど,少ない,て,泣く,た,",False,True,0,0
53,schnee0322,"諸事情によりワイの在宅勤務は無くなりました。
勉強しようと思ってたのにぃ！(仕事しろ","諸,事情,により,ワイ,の,在宅,勤務,は,無くなる,ます,た,。,勉強,する,う,と,思う,てる,た,のに,ぃ,！(,仕事,する,",False,True,0,1
54,que_yan16,"在宅勤務おしまい✨

やはり子供といると集中力なかなか続かない…

弊社は最近かなり勤怠厳しくなって7時～22時までしかPC付けられないルールだから、よく聞く「早起きして頑張る」的なのが難しい(調べ物を他のPCでなら可能)

どう… https://t.co/DmUNABuIpd","在宅,勤務,おしまい,✨,やはり,子供,と,いる,と,集中,力,なかなか,続く,ない,…,弊社,は,最近,かなり,勤怠,厳しい,なる,て,7,時,～,22,時,まで,しか,PC,付ける,られる,ない,ルール,だ,から,、,よく,聞く,「,早起き,する,て,頑張る,」,的,だ,の,が,難しい,(,調べ,物,を,他,の,PC,で,だ,可能,),どう,…,https,://,t,.,co,/,DmUNABuIpd,",False,True,0,3
55,960114Mai,最近旦那が在宅勤務だったから娘のお風呂お願いしてたんやけど、今日ひさしぶりの出勤で旦那いなくてあたしがお風呂入れたんやけど辛い辛い😂疲れた〜,"最近,旦那,が,在宅,勤務,だ,た,から,娘,の,お,風呂,お願い,する,てる,た,ん,や,けど,、,今日,ひさし,ぶり,の,出勤,で,旦那,いる,ない,て,あたし,が,お,風呂,入れる,た,ん,や,けど,辛い,辛い,😂,疲れる,た,〜,",False,True,0,0
56,104ki,"在宅勤務＋妻が仕事してないと切替がとても難しい。
小休憩はまだ気持ちがONになってるので接し方が普段と違って戸惑わせてる。
しかしここでOFFにするとまたONに戻すのも時間がかかってしまうのが課題","在宅,勤務,＋,妻,が,仕事,する,てる,ない,と,切替,が,とても,難しい,。,小,休憩,は,まだ,気持ち,が,ON,に,なる,てる,ので,接す,方,が,普段,と,違う,て,戸惑う,せる,てる,。,しかし,ここ,で,OFF,に,する,と,また,ON,に,戻す,の,も,時間,が,かかる,て,しまう,の,が,課題,",False,True,0,0
57,akican_,在宅勤務 仕事能率が非常に悪くなるのに残業禁止とかいう縛りプレイが辛い,"在宅,勤務,仕事,能率,が,非常,に,悪い,なる,の,に,残業,禁止,とかいう,縛る,プレイ,が,辛い,",False,True,0,0
58,act_12568,"さてさて、今日も仕事終わったけど明日再決定予定の在宅勤務期間いつまでになるかなー。
結構快適だから週シフト制で受付開ける感じにならんかなー。
平時から通勤電車だるいもん。","さて,さて,、,今日,も,仕事,終わる,た,けど,明日,再,決定,予定,の,在宅,勤務,期間,いつ,まで,に,なる,か,なー,。,結構,快適,だ,から,週,シフト,制,で,受付,開ける,感じ,に,なる,ん,か,なー,。,平時,から,通勤,電車,だるい,もん,。,",False,True,0,0
59,anone_ar30,今はコロナの影響で在宅勤務だったり出勤しても忙しくはないし、そして週末の外出自粛の影響もあり、どんどん体力を失っている…そして暑くなり始めた頃にコロナが落ち着いて通常勤務に戻ったらまじで体力なくて死ぬ気がしてきた。もう通常勤務に戻れる気がしない。恐怖。,"今,は,コロナ,の,影響,で,在宅,勤務,だ,たり,出勤,する,て,も,忙しい,は,ない,し,、,そして,週末,の,外出,自粛,の,影響,も,ある,、,どんどん,体力,を,失う,て,いる,…,そして,暑い,なる,始める,た,頃,に,コロナ,が,落ち着く,て,通常,勤務,に,戻る,た,まじ,だ,体力,ない,て,死ぬ,気,が,する,て,くる,た,。,もう,通常,勤務,に,戻れる,気,が,する,ない,。,恐怖,。,",False,True,0,0
60,fura_games,"そんな事はどうでもいいんだけど、回線が本当に悪い
自宅待機と在宅勤務だらけだろうから常時ピークタイム以上でしょ","そんな,事,は,どう,でも,いい,ん,だ,けど,、,回線,が,本当に,悪い,自宅,待機,と,在宅,勤務,だらけ,だ,う,から,常時,ピーク,タイム,以上,です,",False,True,0,0
61,renkapiyoko,"今日は在宅勤務デーでした。
正直、予定を立てても思うように作業が進まず。なんか申し訳ない気持ちになると同僚に告げたら、勤怠報告をして、あとはきちんとパジャマから着替えて、ごはんしっかり食べてればOKと言われた(^_^;)","今日,は,在宅,勤務,デー,です,た,。,正直,、,予定,を,立てる,て,も,思う,よう,に,作業,が,進む,ぬ,。,なんか,申し訳,ない,気持ち,に,なる,と,同僚,に,告げる,た,、,勤怠,報告,を,する,て,、,あと,は,きちんと,パジャマ,から,着替える,て,、,ごはん,しっかり,食べる,てる,ば,OK,と,言う,れる,た,(^_^;),",False,True,0,4
